feature	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	T31	T32	T33	T34	T35	T36	T37	T38	T39	T40	T41	T42	T43	T44	T45	T46	T47	T48	T49	T50	T51	T52	T53	T54	T55	T56	T57	T58	T59	T60	T61	T62	T63	T64	T65	T66	T67	T68	T69	T70	T71	T72	T73	T74	T75	T76	T77	T78	T79	T80	T81	T82	T83	T84	T85	T86	T87	T88	T89	T90	T91	T92	T93	T94	T95	T96	T97	T98	T99	T100
S11	0.0124774093642195	0.00801311697053498	0.0257207180965994	0.00600248282856011	0.00176026798114705	0.00253795715413783	0.0179208946004786	0.0107593758005706	0.272459442400102	0.0119681554043816	0.00843705007924863	0	0.00494539669534665	0	0.0239998570400797	0.000125497571604747	0	0	0.00941732202449227	0.231427667970486	0.0244367566073785	0.0131334892378029	0	0	0.0122751802099272	0.00143922560046082	0.000324209493222967	0	0.00514859139644335	0.00606449542698409	0	0.056194004556275	0.000793134678390567	0.01043437517089	0.00080947884618766	0.00117779879724198	0	0	0.00489585608554094	0.000790109181951977	0.00536764958590752	0	0.000125538199488561	0.00298499159045831	0.00011548980494152	0.00260228971224923	0	0.00386042220525443	0	0.000202216282277031	0	0	0.000375974690743237	1.85760148597753e-05	0	0	0.00817767593306631	0	0.0478640630183351	0.000277245346193444	0.00513469848800766	0.0236321904327679	0	0	0.00160606065009614	0	0.00121846994381748	0.00411077582612985	0.00496925761060151	0	0	8.79680833204411e-05	0	0	0.00180741729816457	0.0208107777186233	0.000851841690853673	0	0.000383166617435659	6.88440997190118e-05	0	0.00125031833036628	0.000622793523992262	0	0	0.00228890385195276	0	0	0.00091784975893598	0	5.90439521008632e-05	0	0.000179487974677283	0	0.00144711990444864	5.21638598259047e-05	0	0	0.0438160740546901	0.00163036865750673
S12	3.09275488277837e-05	0	0.000172603054132604	0.00873683691231336	0.34445538554493	8.42488740727013e-05	0.132488348091335	0.046214078628091	0.110983042866948	0.0448999807152351	0.0245632724869983	0	0.00311381872827186	0	0	0.000130319376411059	0	0.0086033287947693	0.00608296653413616	0	0.0303355852893888	0.00224179095326241	0.00222170501845718	0	0.0159773448168704	4.47701472545001e-05	0	0	0.048910820174557	0.00549569054458372	0	0.00141382425193036	0.00116587302187747	0	3.00748092834795e-05	0	0.0139660917232522	0.000156377270526307	0.00507220641252231	0.0102050146392106	5.60391044406918e-05	0	4.69559801477945e-05	0.004320004825597	0.0152584483133997	0.000171139236555234	0	0.00014157485962421	0	0.000599079590068601	4.66737706045277e-05	0	0.00395055269831972	0.00303412980619086	0	0	0.0040804389383516	0	0	0	0.003098444806834	0	0	0	0.00157215823877412	0.00140928213589968	0.00430785073806335	0	0	0	0.000331351770550179	0.000652815407319579	0	0	0.00405618890879279	1.01022689589556e-05	0.00100629126649918	0	0	1.85101994458389e-05	0	0.00193811160246795	0.000161865271258171	0	0	0	0.008339891819276	0.00355019688077653	0.00601669881325789	0.000117130101716005	0	0.00148712343676678	3.29484806814591e-05	0	0.00115723977837441	0.00446116226987679	0.010748608244728	0	0	0.00432804020176527
S13	0.000136784231345316	0.0116108481330306	0	0.0536837442823103	0.000180960301817655	0.000196243330688853	0.072542104090335	0.0148602216034564	0.0127658016614092	0.0320672069132278	0.000621716796177981	0.000950508346599098	2.77764516736682e-06	0.000248968372107583	1.12562670165577e-05	0.00176115752026201	2.47797040785647e-05	2.60415455324143e-05	0.000222179111834359	0	0.0450752267150725	0	0.000522407868713682	0	0.0125632850932523	0.000211616379035995	8.62808030642997e-05	0	0.00360341429723024	0.000250904822328667	0	0.000338111828338146	9.66234619690265e-05	0.000259452358702888	0.0656444078849671	0.0121697516208257	0	0.174347043562811	0.000407007494494824	0.00669672286994641	0	0	0.120638209384512	0.000142608624579436	3.58047403304924e-05	2.59111743043309e-05	0	0.000506659929296592	0.00171867284386517	0.00117159558717062	0	0.000291713854269744	0.025119327424397	0.0149853895205992	0	0	0.0268678549034062	0	0	0.00807613421679076	0	0.00113281952527763	0	0.194175152694216	0.00358096505932248	0	3.85014237810848e-06	6.96234214989573e-05	0	0	0	0.000408012957035224	0.00015192755377304	0	3.88157798923728e-05	5.77397165068128e-06	0.000867031665203204	0	0.000102617713583742	6.71920265362406e-05	9.9224755856206e-05	0	0.000387495234875865	0	0	0.0254005554609862	3.37519949740859e-05	0	0.000387790736804322	0	0	0	5.3611038365589e-05	0	0	0.00759044910649032	0.0016829375064504	0.000252662316691111	0	0
S14	0.000203147473114815	0	0.0519588280637914	0.0156743734201556	0.28594337535551	0.117758256211573	0.115881953830496	0.000551088338844317	0.0785091565500395	0.0171168288275247	0.00223261238116341	0.000189426910484636	0.00145483049185283	9.71149295243523e-06	0.000165115698030903	4.99918090924326e-06	0	0.00330376136841725	0.00196537164636141	0	0.035596683951053	0.000753516756371231	0	0	0.00902406484583238	0.00526565666913511	0	9.51601764300425e-05	0.00320747563728332	0.00165742238305941	0	0.00621876186567139	0.0026442131064329	0.000848260827999207	0.00561902516755937	0.00363145507648129	0.000448127006809107	0	0.00134242455834906	2.42615908421619e-06	0.0960477981240482	0	0.0127079868567343	0	0.0176141923079469	0.000220160630887512	0	0.00101270963898911	0	0.000868589301209695	0	0	0.00585147187967868	0	0	0	0.0091586164401653	0	0.00289304585494137	0.0102776134098907	0.00227651034562394	0.00122787408520409	0	0	0.000672331229489478	0.000486997164468575	0.00245419412413423	0	0	0.000299644217586816	0	7.9114543175193e-06	0	0	0.000309234889160176	0.00187484677782452	0.00104388345602087	0	0.00503563136859934	0.000387074804155621	0	0.00113738352683246	0.000591305814290631	0	0	0.00376277714857217	0	0	0.00226907943385661	0	0.00044538864871488	0	0	0	0	0.000756407527702669	0.00195271443364422	0	0	0.000403123026656928
S15	0.00362782378584229	0.0114302682378082	0.0414981788563625	0.0220689756194356	0.277939799721803	0.0199538176574732	0.107380514432997	0.0132405454781114	0.0555685897158178	0.00108806629579111	0.0150798836573108	0.000277582121301978	0.00707820115558105	0	0	2.28798466328155e-05	2.65886011525261e-05	0.000677002121873365	0.00158488521816473	0.0592885453548655	0.0263940866032694	2.69412140732962e-05	0.000322162092555529	0.000425592949299824	0.0134083202555051	0.00369399793382587	0.000446175757533999	0.000106601827802237	0.00678942510107422	0.00690603425306818	0.0341968549513692	0.0463680180773584	5.59950316295081e-05	0.00116561731420942	0.023695542585361	0.00020006473356609	7.9209882286761e-06	4.51556617592781e-05	0.00256183584718575	0	0.000670282291872626	0.000219826186388791	0.0191888077281207	0	0.00129247962502835	5.84851001433204e-06	0	0.000349006583598909	0.0566730314578789	0.00131720092516141	6.38003853772861e-05	0	0.000465684586572247	0.000863158724834892	0	0.00100581580875911	0.0331977624106963	0	0	0.00723673170631719	0.0048583686069896	0.00164239365736547	1.22533843489565e-05	0	0.000653515610609197	0.000266100497957064	0.0050962517106918	0	0	0	3.71580757873656e-05	0.000107405055216037	1.49928051645334e-05	0	0.00167016190665076	0	0.0011880174763803	0	0.00253314415360042	0.000224910807856567	2.90938470967254e-05	0.000959658974294012	0.00154560832301559	0	0	0.00941265558209085	2.65476783523762e-05	0	0.00096067410570813	0	0	9.72047673395355e-05	2.82394661652651e-06	0	0.00754254148928961	0.00141726950823492	0.00118912793301576	3.85040741797445e-05	0	0.000926643569826977
S16	0.00233600185582539	0.000228650834827324	0.0311939858444942	0.00693894723771464	0.132438398882199	0.00950871145818818	0.0650337666097791	4.76693668729658e-05	0.0941006591233824	4.53394100759958e-05	0.000215931507324297	0	0.101295783425582	0	0.0121800768536211	0.000124128243246408	0	0	2.90341495478116e-05	0.000194849412344122	0.024268446086394	0	0	0.000122665337302767	0.0276144384531156	0	0.152121158866917	0	0.0254649053816365	0	0.0533911534528027	0.0225738330539984	0.000178213790131829	0	0.00160747450910609	0	0	0	0	0.0135567484943417	0	0	0.01243841320843	0	0	0.000214241874009983	0	0	0.00547654447917038	0.000408346160027736	0	0	0.00933713062958898	0.00409218734642681	0	0.00947088910308241	0.00948759403567889	0	0	0.0135672708944546	3.57980560073932e-05	0.0606524668969312	0	0	0.00014566057153585	0	0.0254805029884379	0	0	0	0	0.000750982607402528	0	1.41098260593605e-06	0	0	0.000182290756918821	0	0.00359976916582892	8.96580544937531e-05	0	0	0.000318339554432299	0	0.000423782170426679	0.00160671366677179	0	0.000582239228588956	0.0149143267518311	3.18495052364361e-05	0	0	0	0.00754640256471884	0	0.00198969725934939	0.000496793136982496	0	3.79288262504897e-05	0.000496132868909965
S17	0.000460189654199193	0	0.000230562913943678	0.00655968715910546	0.0638471238063951	0.0564387198501705	0.0698104477826878	0.00405359272739911	0.139193420816167	0.0123325839613959	0.0112153448246107	0.0506751159227638	0.00017339743582478	0	0.0232090076049837	0.000354447156127156	0.00215427637410196	0	0.026430533113476	0.0117460946551276	0.00658885863012731	5.6944456615537e-05	0	0	0.00445581398238367	0.00486073282610734	0.00188885746384393	0	0.0759197102883898	0	0	0.00142698587004408	0.00946952361272824	0.00791136525029235	0.00526352095214556	0	0	0	0.00176154382012083	0.00228782858806156	0	0	0.00431337991287374	0	0	0	0	0.00341307083306221	0.0146946215688818	0.00248133615343969	0	0.000320457358174299	0.00139848468181069	0	0	0	0.0034683140800084	0	0.0208099529131587	0.0102965880344723	0.00516132455741713	0.00553020088325244	0	0.00696844379327163	0.0461935481171519	0	0.00265628488904904	0	0.0031277102241824	0	0	1.96499938209646e-05	0	0	0.000878922199029411	0.000296446711822635	0.0045999290267328	0	0.00109060519243411	0.00098367466273868	0	0	0.000146711127655148	0	0	0.00324726657936164	0	0	0.000682064336148928	0	0.000641633370005604	0.00583525714169453	0.0119235409247996	0	0.00141660545746781	0.00263933913375342	0.00325240244263754	0	0.000266627101929422	0.00185272937509259
S18	0.000913312820401102	0	0.0163343644176113	0.00463733265521507	0.0549860551866926	0.078692397433112	0.154992845796039	5.88577246773824e-05	0.0391533275942579	0.00431977899104261	0.0165348530210136	0	0.0508617473420487	0	0	7.33870628466234e-05	0	0.00571366364131654	0.0086058946761175	0	0.0170005803898899	0.00270515058844128	0.00147034331585921	0.00347583118063439	0.0300730629166353	0.00450171121029769	0.00510582937373369	0.00115061423512639	0.0955595108552076	0.00371254432728752	0.00742040552955323	0.0168727194916196	0.00423035022665963	0.00272950991485332	0.00685219030700148	0.0129893254468295	0.00978064497791621	0	0.00745259449677549	0.000261252123108369	6.86828287311094e-05	0	0.006558859216752	0	0	2.02857545635722e-06	0	0.00273392883554405	0.0102494516567052	0.0244561235453957	0	0	0.00488994702264356	0.000227638605939983	0	0.0530436746672174	0.00511333065250204	0	0	0.0177310377971336	0.0168534878331517	0.0100740804999444	0	0	0.0115098149031563	0.0176359758083158	0.0205975225921601	0	0.00266757084807671	0	0	0.000181297704192252	0.000108960140032792	0	5.85121616874696e-05	0.000604505859676963	0.00257325669120041	0.0019333029595119	0.0120895912158815	0.0125278552134442	0.000374397613246494	0	0.00379408796880349	0	0	0.0103562655578108	0.000840821540501031	0.00361400377874958	0.00476708577436667	0	0.00176448972627424	0	0.000132127019533751	0	0.00328082767674062	0.00516033530270921	0	1.62137780511862e-05	0	0.00068401366373068
S19	0	0	0.00015955824808033	0.0119266905674929	0.172461414280399	0.193177940761584	0.124258008598737	0.0928080582107107	0.0244115587412348	0.0555451649218668	0.00332097447793854	0.00255005074579304	0.0251728012455602	0	0.00059239634275852	0	0	0	0.00397692452794572	0.00561567002880241	0.0327888434582737	3.02534204542071e-05	0	0	0.00794945299893631	0.00251794871761781	1.72401462489776e-06	0.000314398295080678	0	0.00235323019141931	0	0.00116479194119802	0.00221994516805707	9.32291971624917e-05	0.00973238642812363	0	0	0	0.000290811690129724	0.00155365216251187	0.0444999714692047	0	0.0161317705973748	0	0	4.36525280607673e-05	0	0.000316437511468058	7.87370682763948e-05	0.000740906209406718	0	0	0.0223036370137282	1.15192891538531e-05	0	0	0.00756753130432638	0	0	0.0145216508703226	0.000300145657859775	8.85083309826135e-05	0	0.0244072270958455	0.000432455434511317	0	0.00115832957358489	0	0	0	0	8.80158646419969e-05	0	0	0	6.87319920892142e-06	9.80160043885112e-05	0.000297946377532252	0	5.49941197439696e-05	0	0	0.000129340449551775	0	0	0.00745545409423558	0	0	0.00028396728699693	0	0.047659128311757	0	0.000113656508492307	0	0.00189844191848194	1.77281394458023e-05	0.00137095870849176	0	0.000731145213242913	5.88981749823238e-05
S20	0.0103008538770017	0	0	0.00503864602713408	5.37870746825402e-05	0.000686026710328468	0.0265394538657959	5.13827571285926e-05	0.00318990047922702	0.225409463747711	0.0200119345557278	0	8.52339466571123e-06	0	0	2.11870663767165e-05	0	0	0.000192841430869011	0	4.23811906585296e-05	0	0	0	0.00130361561040404	0.0533177208828436	0.00802104803237251	0	0.0408453123819821	0.0113315898027716	0	0	6.43849353951533e-05	0	0.00658220372245355	0	0	0.173910786207879	0.0105775694961049	0	1.06352237294875e-05	0.0676869060651295	0.00364392808935736	0	0	0.000696863036135633	0	0.00145901120072757	0	0	0	0.00651869878855912	0.000380729363590454	0.000271173400140811	0	0	0.00169692394182904	0	0	0.0016152306148307	2.60413273405657e-06	0.0108693611510615	0	0	0	0	0	0	0.00137852140806428	0	0	0.00409087484157297	0.000203653904112014	0	0	0	0.000214091015885838	0.00119118035915542	0	0.0236307813521496	0	0	0.000235090939817062	0	0	0.00230075210773026	0	0	0.00030824353976742	0	0	0	8.98942360575578e-05	0	0	0.00078918135728803	0	0.00789279308402762	0	4.86635970338263e-05
S21	0.00145018803912234	0	0.0323305032789817	0.0230688748315579	0.000121101618051639	0.120775607286269	0.0692387325068257	0.023338476696426	0.0192072681281351	0.0207097034580126	0.0289951497728194	0.0227363123651138	0	8.56630577301839e-05	0	0.000474412602403226	0.00366580069954978	0	0.00533117853769032	0	0.0318509632503684	0.00373019336656786	0.00386174893546183	0.113599604595202	0.020108279511028	0.00367648397790116	0.0153851092796564	0	0.0625444439649372	0	0	0.00872095317384825	0.0031288737977361	0	0.0220392201015245	0	0	0.000970191233601327	0.0243958259790128	4.33678264991678e-05	0.152654310457569	0.000330104778683898	0.00441117873160778	0	0	0.00035014833242637	0	0.00178442382895083	0	0.000129887706931616	0	0.00582657778530168	0.0248445223820405	2.45142920833828e-05	0	0	0.00532753547832927	0	0	0.0233776086737494	0.000951550151182886	0.0036966431574666	0	0.0059180705910409	0.00138732999133891	0	0.000606132374308372	1.32573704941448e-05	0	0	0	0.0108798961093852	0	0	0.0013406693644762	0	0.000522723776929499	0.00827760433379201	0.00115031587614778	0.000199568480167297	2.25882898347773e-05	0	0.000827552656973163	0	0	0.0108022301693014	0.00187845120900424	0	0.0005087258943804	0	0	0	9.61595759206062e-05	0	0.00818593089468059	0.00350128575993351	3.25343213442228e-05	1.17168960520636e-05	0	0.0132102999545639
